"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000103508",-2.90832927158447,2.3467205787522,-3.84651702794718,0.00298085164867947,0.017302224695037,-1.46767041808944
"Gm37212",-3.5929435118702,0.00560745697699934,-3.85176767097179,0.00295474542403345,0.0171878414340999,-1.46802089266292
"Ankrd33b",-3.1973835839586,1.67383559136845,-3.81297609121388,0.00315338308167844,0.018111961592066,-1.47083429475129
"4732465J04Rik",-7.12023058279779,-4.01704494773182,-3.99787055035747,0.00231624679389681,0.0142125885427626,-1.4722794264547
"ENSMUSG00000097013",-6.16653183437115,-2.35787068087198,-3.94597008899091,0.00252474920146426,0.0152274164573408,-1.47474358242116
"Gvin-ps5",5.23181841388915,-0.209342958348512,3.86558787504369,0.00288716306404073,0.0168670516346647,-1.47664686338558
"Ms4a8a",-7.2928029867936,-3.80058160321204,-3.97623357930068,0.00240089556252944,0.0146371742925654,-1.47706432139114
"Dysf",-6.16628580654984,-5.04079564853321,-4.03805197733065,0.00216721693672175,0.0134807362768382,-1.47984108160528
"Fam229a",-6.16628580654984,-5.04079564853321,-4.03805197733065,0.00216721693672175,0.0134807362768382,-1.47984108160528
"Gm12333",-6.16628580654984,-5.04079564853321,-4.03805197733065,0.00216721693672175,0.0134807362768382,-1.47984108160528
"Vstm4",-6.43696272132436,-3.56574714233184,-4.02114849426965,0.00222865091464579,0.0137765137227496,-1.48572333995939
"Gm24644",-5.90666708105243,-3.18000497994431,-3.88658434741437,0.00278755311153034,0.0164226835561406,-1.48778375204302
"Mcub",-4.75568548459483,0.09174618402815,-3.80764670003946,0.00318173943953541,0.0182446577988549,-1.48872089534609
"E330020D12Rik",-6.02396779545515,-5.10122399509733,-4.03515364065002,0.00217762354572673,0.0135275586945822,-1.48939006495142
"Hopx",-5.96783164283924,-1.00577603353525,-3.86564533727652,0.0028868854526573,0.0168670516346647,-1.48981675079368
"Repin1",5.79129779334161,2.51452107771096,3.81644598122124,0.00313506207351637,0.0180315825249611,-1.49182638015968
"Thrb",4.58867278165796,-0.94802071899256,3.85876601106084,0.00292031923674281,0.0170172293778654,-1.49325848968757
"Panx1",3.97028464373624,2.62759581623189,3.7957654446165,0.00324591545389549,0.0185209162728024,-1.49507649568713
"Ube2d2b",-6.77883631929667,-4.78022409200462,-3.99121489500794,0.00234194813066711,0.0143379120604507,-1.49559859486838
"Lamb1",-5.73526152487353,-3.16453160274613,-3.88277582809909,0.00280535178127546,0.0164995541682805,-1.49643476047566
"Lrch2",4.73409288829895,-0.854382862569686,3.85969674064258,0.00291577236720343,0.0170049998846306,-1.49783386014118
"Gm13179",-6.6959175653897,-4.81658745367954,-3.99456738679999,0.00232896518808421,0.0142738166439114,-1.49814668814467
"Gm38062",5.04196460302483,0.700567024851416,3.82211231622176,0.00310538154588841,0.0178855557361036,-1.5001559006546
"Tiparp",2.14782629516322,4.75421165987261,3.91327987278169,0.00266605260163952,0.0158638504034735,-1.50102789787962
"Cibar1",2.80170050123034,4.05032160147266,3.8313210048792,0.00305776812116263,0.0176552430337453,-1.5011309903531
"Gm17227",-6.11010502573034,-5.07934990621762,-4.02063349463659,0.00223055095967701,0.013780083278313,-1.5035717402393
"Col5a1",-2.21834846180054,2.4569564526059,-4.00314550196741,0.00229608653795839,0.0141013413728196,-1.50586178690744
"Sirpb1a",-7.1285299865285,-4.26049164187092,-3.96041477983919,0.00246482265476081,0.0149394922861855,-1.5059376594976
"Rcn2",2.25387851725727,4.62886787398239,3.89034776687803,0.00277008077875288,0.0163438795223547,-1.50642974179512
"H2-Ob",5.49518017161458,2.7971392392712,3.80423815719608,0.0032000143925619,0.0183242374037386,-1.50816525121841
"Thsd1",5.13426183253583,1.34840631709198,3.81556677916954,0.00313969375816503,0.0180482589055567,-1.50919295510782
"Zan",5.02046731506375,-1.3892629817784,3.84662743887113,0.00298030022026455,0.017302224695037,-1.51103268667001
"Gm37110",-6.20292025332731,-4.55810161703063,-3.98175650022635,0.00237898605356789,0.0145333659877595,-1.51232521065685
"2610307P16Rik",4.9406577809683,1.7798917395605,3.80626302583325,0.00318914490593703,0.0182820912104307,-1.51336761355134
"Gm37416",-4.63702151038231,-0.590607873245903,-3.78792881943211,0.00328898006417502,0.0187205043914993,-1.51607482427449
"Agmo",4.6118362902387,-1.09122830907404,3.84109835917903,0.00300804520310792,0.0174164062079363,-1.51641077748033
"4930524O07Rik",5.23181841388915,-1.14563224746778,3.83328496643802,0.00304771213911779,0.0176069380523805,-1.519101481752
"Rai1",2.00804469466778,4.46574012389421,3.89414422012428,0.00275257069153727,0.0162717923603556,-1.52251623438075
"Pigz",-6.47742405264194,-4.91164007447234,-3.98492580905026,0.00236650774233293,0.0144642214248189,-1.5229465509962
"Pcnx4",5.16861342788128,0.806441862717621,3.80306532380092,0.00320632777222431,0.0183553456367061,-1.526824013975
"Coprs",4.5094853151527,-1.99593529896804,3.83586120847622,0.00303457328672509,0.0175407595419632,-1.52857684878044
"Mmp27",-5.67646362112329,-3.67609953086679,-3.90100512649996,0.00272121867982123,0.0161230465880338,-1.52919061966318
"Gm37829",-5.66560765502633,-2.56718709223824,-3.93444665950199,0.00257364584038185,0.0154374300581108,-1.53075846506366
"Ccdc181",2.4780368774441,3.73006054358478,3.80535843854296,0.00319399597364576,0.0182968479899992,-1.53101934063478
"Lzts2",3.5517885854697,2.55426610114132,3.77186351766418,0.00337913085936148,0.0190618107329113,-1.53140816798111
"Gcsam",4.84636030105303,-0.604365263760045,3.82773529848186,0.00307621702165508,0.0177519275262389,-1.53280216982008
"Slc4a3",-5.72024839722278,-2.57867926255434,-3.94699642206682,0.00252044149718775,0.0152159510816217,-1.53384009359198
"Fchsd2",2.62698579279944,5.0913667789307,3.87067736614688,0.00286268223353479,0.0167805740556914,-1.53461191006805
"Robo4",5.15996039168066,-0.205240205761975,3.81591409437462,0.00313786323256458,0.0180427135872463,-1.53809822108813
"Plekhd1",-6.83437002316302,-4.8822805819467,-3.96720889769328,0.0024371511840294,0.0148228551953081,-1.53913268539211
"Rnase4",-3.27290384658851,1.17150812880285,-3.77160874385119,0.00338058103915183,0.0190648302283751,-1.54012795381014
"Mme",-5.64273518717052,-3.56081973274149,-3.87554101534984,0.00283948972965393,0.0166721011514592,-1.54537701989912
"Colec12",-6.43696272132435,-4.40969625488474,-3.96544000656781,0.00244432425283498,0.0148498043092057,-1.54854122456551
"Tshr",-7.0614723610794,-3.58309925170464,-3.90852269801809,0.00268729296661615,0.0159583387969072,-1.54862629695651
"Myo18b",-7.13151316446975,-2.80390415418517,-3.86717762039921,0.00287949293727957,0.0168500066911069,-1.54920742873054
"Gm15886",-3.76156364159174,0.148200667849452,-3.76357179197032,0.00342666114005006,0.0192483773864783,-1.55470589149363
"Hmga2",5.99464225230697,0.926543976288325,3.78203315055326,0.00332176981144431,0.0188351127430957,-1.55481580492209
"Gm8522",-7.13601966486099,-3.93843489772689,-3.92887859567275,0.00259762550114103,0.0155371002973744,-1.55497726052178
"Runx2",2.44808272888746,4.52922850785861,3.84570394320633,0.00298491573366023,0.0173209897126182,-1.55649678957087
"Qdpr",2.6477331275999,3.3430233659352,3.7764503218659,0.00335313293834487,0.0189664995030484,-1.5575431778253
"Snord22",-5.0641097158887,4.34087282450687,-4.10256178175798,0.0019485693755618,0.0123793562951088,-1.56258415726123
"Gm37163",-6.3121893551902,-4.97839639606963,-3.95454795903445,0.00248898123562082,0.015059637336779,-1.56591907120881
"Rpl9-ps6",2.77264045368755,4.27510680236777,3.83539153686614,0.00303696421371244,0.0175497116709206,-1.56953031668629
"Gm24616",-5.25769840685463,1.28386990444916,-3.75794909331452,0.0034592866712037,0.0194036650483291,-1.5716944371242
"1700028E10Rik",-5.14781487117769,-1.13433442112988,-3.79408878466448,0.00325507964760568,0.0185623902255079,-1.57751215112452
"Snapc4",2.63171638979385,3.6094600988377,3.77375930970069,0.00336836023934503,0.0190135556592554,-1.57930150394294
"Akap17b",3.06095755683885,2.8596035502485,3.73754879374888,0.00358039318095919,0.0199433929710846,-1.57955737640682
"Dipk1b",5.57248929912075,1.64327835250109,3.75915466658853,0.00345226429456183,0.0193747059978668,-1.58289441244932
"Pcdhga9",4.47787913791942,-1.13379389123218,3.79269001809994,0.00326274552950754,0.0185965785951526,-1.58699561847397
"5830444F18Rik",5.41125159874518,-0.829330691902151,3.78227206716153,0.00332043445247155,0.0188326655200332,-1.58769847407946
"3300002I08Rik",4.94605848186986,-0.974667110682133,3.77581744792349,0.00335670765872965,0.0189814652414306,-1.58793530331204
"Gm2237",5.07757503549698,-0.903123232124987,3.78181600867083,0.00332298395077256,0.0188368714815556,-1.58812077539682
"Cdhr4",-6.01873620625781,-1.17424860714824,-3.81233385219719,0.0031567862988631,0.0181265122335931,-1.58902950531946
"Qser1",2.33893863658563,5.20719976679935,3.94442586148124,0.00253124508322155,0.0152533502152026,-1.5902120354169
"Tesc",-7.17526771587475,-3.99261286479654,-3.89897186515345,0.00273047099315506,0.0161640779986833,-1.59603405041401
"Cxxc5",5.96823309427712,2.24818330366793,3.74510363059755,0.00353503845615948,0.0197433036485517,-1.59681651628153
"Gm21982",-3.4888546787009,0.98320720376376,-3.72934800548046,0.00363031027646805,0.0201675301362413,-1.59950231397127
"Snora33",-6.17476508807957,4.21355423879337,-4.13401710044336,0.00185045340066097,0.0118718435846593,-1.60336452105204
"1810008I18Rik",-7.2072248123842,-3.65759431213533,-3.87412283153787,0.00284623210826122,0.0167069815977316,-1.60849304251672
"4930512B01Rik",-6.77883631929667,-4.31233160499502,-3.8929658081988,0.00275799340942355,0.016294603534326,-1.60887224068322
"Pde8a",-3.06252351945446,1.56319225596461,-3.72600191047645,0.00365088452683761,0.0202656184790202,-1.60937523236924
"Mkrn1-ps1",-5.5360660614917,-4.31720162814752,-3.88703935768129,0.00278543455729193,0.0164148431291995,-1.61341490020268
"Kcnk6",-2.22831797367809,2.00275811469629,-3.77903528931898,0.0033385730617174,0.0188995342189805,-1.61453575186273
"Gm38055",4.55630627428024,-1.90907142942781,3.76735942542888,0.0034048638583435,0.0191447795683113,-1.61494299368774
"Sgms1os1",4.46951553103443,-2.03475428942616,3.77014843397611,0.00338890565090444,0.0190859502577153,-1.6166761755718
"Ccdc137",2.72947727208541,3.65165438787049,3.74957217725535,0.00350849316702002,0.0196215728970379,-1.61740450685724
"Ung",3.09196892852895,3.05319374751097,3.72205223147718,0.00367532588750387,0.0203741529246623,-1.61800115572572
"Sfxn4",-2.83978192610507,1.80768141968646,-3.76760188752409,0.00340347343973609,0.0191447795683113,-1.61837633094037
"Asap3",-6.5231896323839,-3.28094196210401,-3.90631672801491,0.0026972022340851,0.0160080604254814,-1.61939849916564
"Drp2",-5.80005177311668,-1.95100592225426,-3.75302110499026,0.00348814650068217,0.0195287471201545,-1.6217144704532
"Gm54655",4.50595061320806,-1.87176318755043,3.76295772016123,0.00343020866957349,0.0192613010661742,-1.62221033967487
"Rps14",2.45465557479642,7.63745340999871,4.28214207491829,0.00145333716177379,0.00986470351043718,-1.62431146402349
"4833417C18Rik",-3.98055992832142,-0.130625964263193,-3.71751874317147,0.00370358942186232,0.0204709274198321,-1.62628916598819
"Slc16a13",-2.03409253860388,2.56251163635867,-3.80536212260434,0.00319397620142045,0.0182968479899992,-1.6277327185418
"4930405A21Rik",-5.56968212988115,-3.62764865715263,-3.84933521125973,0.00296680990389482,0.0172351226031113,-1.6280154212337
"Gm16278",-7.09701151847155,-3.70777560406958,-3.81479826414716,0.00314374816819156,0.0180665814475388,-1.62885836089921
"Adamts2",-7.07942684635307,-3.70264759175571,-3.86789963544197,0.00287601640558871,0.0168438532489201,-1.63024875092134
"3110082I17Rik",2.60190519080384,3.21063405773967,3.72497822002095,0.00365720307654336,0.0202898822441455,-1.63095593488934
"Fam13a",4.59197472486717,-1.63052559376739,3.75767062168442,0.00346091085685128,0.0194038262188856,-1.63575213449889
"Gm38228",4.7205646465589,-1.416287702086,3.75616698842188,0.00346969449418452,0.019441111554132,-1.63577808915121
"Gm37534",4.39017930660693,2.48982158321022,3.70040289928131,0.00381234547680079,0.0209277278834497,-1.63838118952393
"Gm26448",-2.56395412589706,4.06779223694036,-4.11009726613689,0.00192457864333772,0.0122530918942473,-1.63971720885954
"Glyctk",4.38187745837197,0.310982056175038,3.72057506486828,0.00368451045271461,0.0204123003147163,-1.64544557561868
"Pcdhgc5",-5.72952013898105,-1.96489132202084,-3.84501619715069,0.00298835783476942,0.0173313110383872,-1.64761498368213
"Golm2",2.53117837050553,3.67646742858502,3.72566371087671,0.00365297075024155,0.0202717987998758,-1.65305459112895
"Pafah1b3",4.66694017523011,0.986636511935332,3.7075830461035,0.00376632404971226,0.0207187593843464,-1.65485139460218
"Dlg3",3.29907719410973,3.15904239402757,3.69232949851104,0.0038647895911671,0.0211543171790754,-1.65543960450255
"4632404H12Rik",4.25922489914717,-0.604354491664719,3.72703546969287,0.00364451655834517,0.0202356610825464,-1.65967070700054
"Tmem229a",-6.06931681075106,-5.07112862082369,-3.88097490869984,0.00281380936661441,0.0165399603897069,-1.65967228861387
"Lancl3",-5.63140376837762,-0.793227887902154,-3.76736318383445,0.00340484230095807,0.0191447795683113,-1.66743516854076
"1700028K03Rik",-6.0227444197265,-4.2000632953068,-3.85041051083475,0.00296147033519716,0.0172137012119494,-1.66779674958253
"Snora73b",-4.33538542651016,2.97745281911857,-3.8706536325786,0.00286279589058369,0.0167805740556914,-1.66834687329713
"Galnt3",-2.53998158760087,2.14996784045997,-3.77242356237495,0.00337594534089898,0.0190489978374365,-1.67033101483938
"ENSMUSG00000064796",-7.66463453777617,0.79971774884987,-3.68188393034803,0.00393375543174419,0.0214810261233452,-1.6710173094281
"Plcb4",2.18842326909412,4.25690185062251,3.76455824035937,0.0034209703465941,0.0192301537853596,-1.67148653720153
"Tmem14a",5.57639448830043,-0.812968541422098,3.70587276734235,0.0037772336005205,0.0207623301945783,-1.67154157593498
"Tmsb10b",4.57456555871647,-0.0254138139999134,3.69925120547349,0.00381978141497155,0.020958099190896,-1.67271470698097
"A730017L22Rik",4.86393128064821,0.798113130785371,3.69735546678365,0.0038320540743669,0.0210082459357162,-1.67311449542845
"Gm38243",4.84487184453301,-1.46931786715741,3.71924520048626,0.00369279951355794,0.0204383947579071,-1.67420976159701
"Nyx",-6.4876066408992,-4.26681961690409,-3.85130232083538,0.00295704950349682,0.0171928006567708,-1.67648588454217
"Klhdc9",4.87673102770977,-1.19022916825587,3.71712539876459,0.00370605229476363,0.0204736791405844,-1.6843837559884
"Erbb4",-5.7930331284305,-5.1758004912592,-3.86538633817653,0.0028881369482097,0.0168670516346647,-1.68447112403039
"Rp1",-5.7930331284305,-5.1758004912592,-3.86538633817653,0.0028881369482097,0.0168670516346647,-1.68447112403039
"Cd40",-5.62637836421743,-1.61925876750766,-3.7483304514552,0.00351584877191679,0.0196521611344426,-1.68575880641325
"Sftpb",-6.33774927515631,-5.02031952390229,-3.85284555813207,0.00294941567816914,0.0171627824355455,-1.68662060534612
"Dnajb3",-3.55098147393024,-1.27042429091384,-3.66504906421996,0.00404760326443414,0.021976017932329,-1.68726808324952
"Pus7l",3.10752672709672,2.70281585500603,3.66518570321684,0.00404666560782953,0.021976017932329,-1.68853038134424
"Tesmin",4.88289140651675,-1.71719788756544,3.70738646141666,0.00376757636247247,0.0207201784748486,-1.68859012245728
"Abhd6",4.43423718709312,-0.962967837861648,3.71575796077171,0.00371462755551512,0.0204993138246356,-1.69000339624151
"Crisp2",-7.9432242019148,-3.28834330617679,-3.77883080737423,0.003339722413052,0.018900905932422,-1.69087485307649
"Pkia",4.48361342842244,-0.483971323422311,3.7077202618376,0.0037654501937271,0.0207187593843464,-1.69443836301315
"Mterf2",4.57473913053868,0.181586009664892,3.68602583436647,0.00390625749043831,0.0213588542602345,-1.69754181805975
"Btnl2",-5.98637861271639,-5.10122399509733,-3.84989362939711,0.00296403574108117,0.0172238083582402,-1.69761661345002
"Npepl1",2.12730155397814,3.98556499056312,3.73984826952542,0.00356652488729969,0.0198767706877644,-1.69853427554354
"Cdkl4",-6.92160711372098,-3.41351981300908,-3.7838089938868,0.00331185755111498,0.0187993701035505,-1.69898417219994
"Zbtb20",2.17146708199574,5.24035504893537,3.84253208530993,0.00300082502628801,0.0173890967457702,-1.70402587625169
"Gm14636",2.62589371448431,3.94310219480746,3.71323242940407,0.0037305194395337,0.0205489199262499,-1.70502124360227
"Nme4",2.50583652977196,3.30939293536187,3.68384454547631,0.00392071405412036,0.0214266560345555,-1.70578005106036
"Gm37652",4.84945083547681,-1.15307842479595,3.6979042898287,0.00382849689574519,0.0209942679772469,-1.70591356283859
"AA467197",-3.82959001153766,0.637825257650335,-3.65978476104632,0.00408390040474423,0.0220982385442898,-1.70843376651237
"Cacnb2",5.44695638618074,1.90349118730604,3.66587562108416,0.00404193462681427,0.0219566824175067,-1.70907605139862
"Gm25492",-2.65949264148333,3.87862159499644,-3.97426684891339,0.00240874839908612,0.0146721716282247,-1.71258504567374
"Brd8dc",-3.80961385535715,-0.126461485657734,-3.64746733456283,0.00417015224398291,0.0224657788159555,-1.71264602695478
"Ric3",4.39664399611671,0.364476733912509,3.6719521244768,0.00400051290614875,0.0217998660926589,-1.71346351019742
"Zfp111",2.48948552707825,3.5200488709648,3.6915667272036,0.0038697830201114,0.0211760868101579,-1.71361819512153
"St8sia2",4.39932893891379,-1.87648171198372,3.69370568190308,0.00385579739879038,0.0211217419022066,-1.71660968472566
"Stfa2l1",-7.12023058279778,-3.88862525541895,-3.78801618067336,0.00328849672779864,0.0187205043914993,-1.71828687775401
"Car13",5.511218136265,0.950281509060757,3.66158084868393,0.00407147870344321,0.0220539311729529,-1.71882711742941
"ENSMUSG00000096980",-7.1575046858606,-0.551242739468815,-3.65908135013395,0.00408877587301949,0.0221071207059734,-1.72091353135593
"Dnajc27",3.13843914495719,2.68633281882808,3.6425780377985,0.0042049103493586,0.0226296285795286,-1.72178144071797
"Zbtb12",5.23163595741504,1.21407972898402,3.65733088746796,0.00410093484034185,0.0221501503895914,-1.72259291314441
"Sh3d21",-6.20462763980631,-2.79596983214399,-3.80836964685567,0.0031778773222227,0.0182275275641279,-1.73772292427547
"Gm22363",-5.58791560897113,-4.44256091424115,-3.7849530295081,0.00330548815284942,0.0187892566947229,-1.74034589690808
"Gm22505",-5.58791560897113,-4.44256091424115,-3.7849530295081,0.00330548815284942,0.0187892566947229,-1.74034589690808
"Meis3",-6.4768147515504,-2.81141880243993,-3.79976298141065,0.00322417401238092,0.0184271360586927,-1.74103737339704
"Gm10108",-7.06306425940945,-0.109715163083029,-3.66304321496314,0.00406139392722005,0.0220107481548534,-1.74199954588337
"Myo15b",5.13582584918912,-1.46588912556198,3.66997107363817,0.00401396859071436,0.0218508165256884,-1.74349754192077
"Epop",4.23712788645124,-0.694810955104539,3.65856373169614,0.00409236743138473,0.0221153403877581,-1.74526118817602
"Als2cl",5.10860274805854,-0.57639815191189,3.65633483378854,0.00410787029041097,0.0221764124460072,-1.74756185185873
"Nectin3",4.34389609458563,-1.25655153123307,3.67198236376501,0.0040003078776223,0.0217998660926589,-1.74881664947848
"AF357399",-8.50898997314658,-3.36438851913412,-3.69126381904532,0.00387176784270297,0.0211784629000332,-1.75050388162776
"Synpo2",5.70124999512977,0.707914938708045,3.64034165907113,0.00422090868164849,0.0226922845996365,-1.75243553975477
"Abca8b",-6.31811284707716,-4.5969681464128,-3.79177640274594,0.00326776269249193,0.0186200817572182,-1.75292347412339
"Gm15807",-6.15109888847953,-5.07520412811111,-3.79772230559298,0.00323525367082266,0.0184803223663932,-1.75528874673809
"Epb41l4b",5.15702963081169,2.77147354387682,3.62492930262124,0.00433289157700773,0.0231509729953044,-1.7571717296226
"Slc24a3",4.92646570946814,-0.203662059103334,3.64002275765707,0.0042231951293156,0.0226987206873042,-1.7572219706755
"Maml2",4.85304969948944,0.925893092176329,3.63686055200775,0.0042459369289344,0.022786959228467,-1.75803109305496
"Gm37123",-3.36125305703659,0.628405307227761,-3.61908962555531,0.00437612090959509,0.0233102268696683,-1.75895307500482
"Lif",4.38002898271935,-0.557955626056313,3.66424871748623,0.00405310000029357,0.021988793872393,-1.75936432866922
"Ppp1r13l",4.44722012322958,-2.00609547992691,3.66255617989032,0.00406474974265358,0.0220232072640185,-1.76023456904377
"Or10l1-ps1",4.42675232508731,-2.09514101068713,3.65912055202499,0.00408850399900671,0.0221071207059734,-1.76168935006774
"Clgn",-4.27055054975773,-0.949472376686251,-3.61314527610693,0.00442058372642236,0.0234930180288674,-1.76257263036364
"Prdm1",-4.67100735049566,-0.280452492991376,-3.63864238242993,0.00423310689382112,0.0227285445641444,-1.76341329378595
"Ppp1r26",5.16323339977862,1.58481964157085,3.62499683879567,0.00433239422110161,0.0231509729953044,-1.76744278456962
"Gm9755",4.42008277410489,-0.76292453840107,3.63544403365394,0.00425616526677978,0.0228229469452282,-1.76775511680645
"Gm15931",-6.6039241167598,-4.68092921605833,-3.77478667152111,0.00336253836944008,0.0189990711882843,-1.76844168449755
"Egr1",3.83147467881012,4.66213181130476,3.66022110804818,0.00408087903228902,0.0220876252661919,-1.77107698017468
"Ptprcap",2.92468418187927,4.33049298606584,3.65958716081836,0.0040852693989928,0.0220999075119969,-1.7720762463788
"Mageb16-ps1",-6.10849834838608,-5.08786227031666,-3.78381982585979,0.00331179718450597,0.0187993701035505,-1.77250719059272
"Gm28424",4.82534577167005,-1.14380766446159,3.65160474683328,0.00414097179512235,0.0223258914014902,-1.7734422480585
"Cacnb1",-5.69719932195463,-1.80195489592435,-3.77056230918295,0.00338654416175065,0.0190859502577153,-1.7744089651243
"Gm20390",-5.63797433704994,-3.93197709052346,-3.71590503945056,0.00371370423160851,0.0204993138246356,-1.77588951628791
"Mllt11",4.19771648477991,0.945022407329935,3.62027742498085,0.00436729197282195,0.0232750972198629,-1.7759723444543
"Ptger3",3.08332128871425,3.00065682045862,3.60920323125778,0.00445032718448519,0.023620967363806,-1.77625013218307
"Zfyve9",-5.72006058826375,0.363693929418637,-3.62925310359052,0.00430116877441197,0.0230168862149966,-1.77955713881367
"Gm12568",4.39026975713812,-1.02815501354941,3.63555801116075,0.00425534131962927,0.0228229469452282,-1.78028313857045
"Rab27b",2.61954107304796,3.56911790059983,3.66094069611982,0.00407590148801172,0.0220664160060245,-1.78131652296955
"Galnt12",4.64688703886554,0.0869174677524181,3.62956987115536,0.00429885419133567,0.02301410368668,-1.78504664785351
"ENSMUSG00000104047",4.43381514172262,-1.62593973093242,3.63964522173534,0.00422590363060224,0.0227015673767697,-1.78539082275684
"Grwd1",3.34437079710801,2.74470781786677,3.60440116554999,0.00448683961384049,0.0237844731297909,-1.78602629170758
"Gm24826",-5.68112793682444,-5.21653694587027,-3.77376410482579,0.0033683330419367,0.0190135556592554,-1.79118180624655
"Gm37422",4.72048321152904,-2.23846330299726,3.63896216981161,0.00423080852326331,0.0227220587648868,-1.79173342945601
"Twnk",2.11788218261388,4.23240093646093,3.71875430714939,0.00369586414583687,0.0204496489930736,-1.79234151771973
"Gm15816",-7.1285299865285,-4.03073970466196,-3.71802472731006,0.00370042376790784,0.0204642862196559,-1.7939868092182
"Saysd1",4.42028127571753,-0.7421991988638,3.622072735204,0.00435398237121445,0.0232300207141971,-1.79596937797282
"Cdk20",4.97085440427275,-1.06070156332714,3.6328256445985,0.00427513924217681,0.0229070073356854,-1.79625947053582
"Edil3",-6.0227444197265,-2.67249504192016,-3.7403688042478,0.00356339325647021,0.0198646304650418,-1.79664798444215
"Gm26779",4.72296876439734,-1.49452555416738,3.62679202978793,0.00431919555537644,0.0230955599135064,-1.79967753020625
"Gpr55",-6.06575700994759,-3.5915587079708,-3.75836647537907,0.00345685377314711,0.0193952393443294,-1.80268215923565
"Ccdc191",2.45726358192303,3.47609072837847,3.62115433493081,0.00436078571415436,0.0232476555914532,-1.80420703530398
"Gm10709",3.40432937365069,2.34154472149816,3.58642120423189,0.00462632498552182,0.0243359613582277,-1.80441996972985
"Nr3c2",4.63757213213901,-0.984981566145421,3.63041857018235,0.00429265920130457,0.0229949697780937,-1.80463914240777
"Mfge8",2.83044846082473,3.01898890840549,3.59353247653092,0.00457062846387364,0.0240998876341597,-1.80596794385541
"Impdh2-ps",3.45834549549042,3.61994661669967,3.62265208251504,0.0043496963228862,0.023216949789012,-1.80738634742834
"Mettl1",3.67545043458278,2.15991050756745,3.58282921314283,0.00465472428708328,0.0244431457257402,-1.80869686840448
"Myo1e",4.99767913270076,-1.31327370277491,3.61889721282393,0.00437755285486576,0.0233118953206473,-1.80870940361444
"Fmn1",-6.54597850663953,-2.16832867490898,-3.6300083706003,0.00429565225556349,0.0230050891034264,-1.80896110369028
"Gm38026",4.32643686648063,-2.26924807142079,3.62633827463765,0.00432252773416238,0.023107448159178,-1.80913236584166
"BC025920",-2.64878935696038,1.49857618975813,-3.61376523823044,0.00441592474895442,0.0234742448772225,-1.8122846806965
"Gna14",3.83730012925868,1.23971574958628,3.5788204979905,0.00468663123728149,0.0245685589238923,-1.81748691802683
"ENSMUSG00000096945",4.43904675770986,-2.13215984986134,3.6160969186285,0.00439844775557988,0.0233932757352663,-1.81931553162426
"Dok3",-2.10249252026098,2.52192280741356,-3.74249328055021,0.00355064160071221,0.0198147481723731,-1.82094614117063
"Tmem51",-3.75406375184657,-0.515513639745494,-3.58271002469757,0.00465566970848751,0.0244431457257402,-1.82116603964062
"Gm5466",-5.35794357794555,-3.87691411154867,-3.68147928291758,0.00393645260976986,0.0214901229977428,-1.82158071117061
"Wscd2",-5.97308005065498,-5.13040511285701,-3.74209433304756,0.00355303256819249,0.0198227825049518,-1.8231579653492
"Nrgn",3.98208724466092,1.52083832826332,3.58055863907227,0.00467276901038232,0.0245205642504021,-1.82373423531302
"Igkv5-43",-7.70453131527537,-3.4416447932092,-3.66712123987039,0.00403340754253994,0.0219217909158704,-1.82799388157173
"Gm16758",4.80057951974526,0.0793325240304408,3.59047252434936,0.00459450897769445,0.0242013089173905,-1.82886044500443
"Zfp970",4.80024789356214,0.599261214843351,3.58437043227328,0.00464251695800552,0.0243986805475206,-1.83059049183517
"Chrdl1",-5.5923390506605,-2.89405360367227,-3.60649947618741,0.00447084716726376,0.023717798694359,-1.83062339148962
"St6gal1",-3.47225255096265,0.66955028097441,-3.56598032358086,0.00479036159048989,0.0249636297941619,-1.83223485366129
"Adgrg7",2.84821234295668,3.82672748107585,3.60412917950344,0.00448891690621606,0.0237894329836547,-1.83263675616657
"ENSMUSG00000097454",-6.51763255719757,-4.87862348979992,-3.71268939097918,0.00373394570967895,0.0205623574784064,-1.83379120485187
"Zfp850",2.87247966569319,3.28727237181168,3.59172686302523,0.00458470428641831,0.02416187858381,-1.83461492335193
"Apol7c",-6.37590895064117,-4.94035156479077,-3.71723312366887,0.00370537762087349,0.0204736791405844,-1.83522377908668
"3110080O07Rik",4.66609329147269,-1.33856900173993,3.59604735652206,0.00455109792476632,0.0240196401455701,-1.83559551627065
"Glb1",2.29830396645369,3.76140284441709,3.62323442843522,0.00434539249145334,0.0231999202502959,-1.8380190495589
"Gm25636",-6.47139060313836,-2.71185106949095,-3.63968848004927,0.00422559319752126,0.0227015673767697,-1.8385513018845
"Zfp202",4.8827078275986,0.989115539875584,3.57461520168387,0.00472034593421859,0.0246955984376719,-1.8402209692576
"Dkkl1",4.55475697256008,0.324982626101902,3.57917606980794,0.00468379198442146,0.0245660350796311,-1.84555545225481
"Sytl2",-6.31713666180709,-2.25389904813391,-3.677548394321,0.00396275394166758,0.0216163425086287,-1.8456877593623
"Coq6",5.2905130339277,0.975276808780222,3.57033628151017,0.00475490827145126,0.0248390018953375,-1.84622697788823
"Fggy",4.67353731498281,0.449153458204168,3.57544947200974,0.00471363754490391,0.0246730648021918,-1.84683525418414
